Sample,Ground Truth,Prediction,WER
506,flight level three seven one descend to flight level three five zero direct laket,flight level three seven one descend to flight level three five zero direct to rapet,14.29
781,ascot six six three nine go ahead,six six three nine go ahead,14.29
459,clear takeoff three one thank you bye,clear takeoff three one thank you bye five,14.29
416,donvaia three zero five ruzyne tower continue,donavia three zero five ruzyne tower continue,14.29
905,hello easy three eight papa golf ruzyn,hello easy three eight papa golf,14.29
452,one two one nine six eight nine,one two one nine three six eight nine,14.29
893,good morning can you just confirm expect,good morning can you just confirm the expect,14.29
78,two foxtrot euro trans one three juliett,two foxtrot zero trans one three juliett,14.29
476,rate one thousand five hundred or grea,rate one thousand five hundred or g,14.29
882,three one air france one three two,three one air france one three eight two,14.29
845,lufthansa two echo kilo praha radar co,lufthansa two echo kilo praha radar con,14.29
402,runway three one beline three papa p,and runway three one beline three papa p,14.29
98,o and intercept localizer runway three one,and intercept localizer runway three one,14.29
472,direct to voz csa nine seven four,direct to csa nine seven four,14.29
806,number one report final hotel echo xray,hotel one report final hotel echo xray,14.29
2195,hotel bravo juliett leave out on route whiskey wind zero three zero degrees one zero knots runway three two cleared for takeoff,hotel bravo juliett lufthansa route whiskey wind zero three zero degrees one zero knots runway three two cleared for takeoff,13.64
1393,descending one three zero csa eight two nine donavia three zero six contact praha radar one two seven decimal eight two five,descending one three zero csa two nine two bravia three zero six contact praha radar one two seven decimal eight two five,13.64
308,hotel golf oscar lift control lima route sierra wind zero four zero degrees one three knots runway three two cleared for takeoff,hotel golf oscar leave confirm by route sierra wind zero four zero degrees one three knots runway three two cleared for takeoff,13.64
2114,hotel golf november zimi is not available anymore romeo eight two is now active do you want to proceed to sava instead,hotel golf november three is not available any more romeo eight two is now active do you want to proceed to sava instead,13.64
2872,uniform golf wind two four zero degrees one four knots runway two five clear takeoff right turn out climb approved report leaving,uniform golf wind two four zero degrees one four knots runway two five cleared for takeoff right turn left climb approved report leaving,13.64
2143,arrow jet six zero one tower on foxtrot cross runway one zero contact apron one two one decimal seven five five sorry,tango six zero one tower on foxtrot cross runway one zero contact apron one two one decimal seven five five,13.64
1952,csa six two three ils one three csa six two three ruzyne tower continue approach,csa six two three ils one three csa six two three continue approach,13.33
2169,now left to climbing flight level one six zero czech holidays seven four two zero,now left to voz climbing flight level one two zero czech holidays seven four two zero,13.33
578,oscar kilo kilo kilo whiskey descend to five thousand feet qnh one zero one six,oscar kilo kilo k descend to five thousand feet qnh one zero one six,13.33
2033,say again please speed bird four alfa c allright maintain flight level one three zero speed bird four alfa charlie there s a traffic below flight level one two zero,say again please speed four alfa charlie alfa maintain flight level one three zero speed bird four alfa charlie there s traffic below flight level one two zero,13.33
2679,roger climb flight level three four zero request climb four zero zero if available roger,roger climb flight three four zero get climb four zero zero if available roger,13.33
1233,csa fi correction csa nine two one speed one six zero knots untill four dme,csa five correction csa nine two one speed one six zero knots until four dme,13.33
2818,russia two two one cleared for ils approach three one report localizer established ok cleared,two two one cleared for ils approach runway three one report localizer established ok cleared,13.33
632,condor five two three contatc munich one three one decimal zero five five good bye,condor five two three contact munchen one three one decimal zero five five good bye,13.33
925,southern air eight five zero zero runway three one cleared to land wind one seven,saudian air eight five zero zero runway three one clear to land wind one seven,13.33
1486,oscar romeo golf contact praha radar one two zero decimal two seven five good night,air somis golf contact praha radar one two zero decimal two seven five good night,13.33
743,beline four zero reduce speed one six zero knots till four miles and contact ruzyne tower one one eight decimal one good bye,b air one four zero reduce speed one six zero knots till four miles and contact ruzyne tower one one eight decimal one good bye,13.04
315,southern air eight five zero zero roger line up runway three one line up and wait three one sunair eight five zero zero,sudanair eight five zero zero roger line up runway three one line up and wait three one sudanair eight five zero zero,13.04
1459,aerosvit two zero nine are you localizer establish,aerosvit two zero nine are you localizer established,12.5
505,fedex three eight checking at three one zero,fedex three eight checking in three one zero,12.5
493,zero free speed and one zero one ni,ero free speed and one zero one ni,12.5
916,oliver golf alfa line up runway three o,november golf alfa line up runway three o,12.5
1108,lufthansa zero seven yankee praha hello radar contact,lufthansa zero five yankee praha hello radar contact,12.5
1759,three nine approaching makal flight level three four,six three nine approaching makal flight level three four,12.5
