Sample,Ground Truth,Prediction,WER
2462,s papa alfa victor alfa good evening praha radar roger radar contact maintain flight level one two zer,sirapapa alpha vector alpha good evening para radar roger radar contact may one zero flight one one tuzer,66.67
1804,thank you expedite and cross delta,ok expedite on the cross delta,66.67
2635,runway two five cleared to land nine juliett lima,onward two power two to land major lift off,66.67
934,praha eighteen three seven five two eight two golf,baja one eight three seven five two eight two go follow you,66.67
53,one two zero nine five zero lufthansa two five five zero bye,one two zero nine im a viewer of tender two five times your way,66.67
368,lima sky travel one one nine,skytel in lima skytel one one nine,66.67
1794,seven eight nine,seven eight i know,66.67
2566,good day at two hotel tango,good day good day,66.67
2555,line up runway two four and wait oscar kilo charlie tango papa,line up on hotel four and wait on central target go for pump,66.67
541,ready for push requesting push back beline seven z,ready for push were adjusting pushback yep youre listening,66.67
1973,zero six zero right turn oscar papa romeo mike,zero six zero,66.67
2563,ding two one five csa five,link two one five she is safe,66.67
339,beline two lima kilo descend flight level nine zero,bravo lima india november echo two lima kilo descent flight level nine zero,66.67
348,six echo one two seven decimal one two five,november six echo go one two seven this is a one two five ahoy,66.67
1955,csa six two three ils one three csa six two three ruzyne tower continue approach,eishko csa six two three to britain ils one three london to britain csa six two three recent order contract roach,66.67
1952,we cleared to land runway one three sky travel nine five juliett,airline runway one three central nine five two eight,66.67
1236,climbing level three four zero lot two zulu kilo,timing level three four receive a lot two seven kilo check it,66.67
330,zero beair five,zero verify,66.67
2541,finn air eight zero eight mike praha radar contact,cna zero is marked wdm praha radar contact,66.67
2570,direct pepik atlanta five one zero,start at tatec number five one zero,66.67
837,wizz air four xray zulu proceed direct papa romeo nine one three,jeff all is resolute proceed to repo parameter nine one three,66.67
600,letko at level,lets go at level,66.67
1935,right turns direct to kolad lufthansa nine echo lima thank you welcome,i change direct call out lufthansa and i make a lima thank you welcome,66.67
2538,ready for desc,im ready for this,66.67
936,nine xray x ray echo descend two nine zero,dining sector good day sir two nine zero,66.67
244,six juliett foxtrot,six foot oxford,66.67
2061,who was calling,he was coming,66.67
426,three one zero six eight papa,three one zero degrees six zero kilo above,66.67
1285,nor shuttle three five eight one,north shuttle three five eight one were rolling now,66.67
2060,quality eight nine sierra good morning,good morning,66.67
516,that s correct,thats correct,66.67
2449,roger direct tango,roger direct bank go,66.67
2650,bline six one golf radar departure turn left headin,bravo one six one go radar departure one zero left heading,66.67
1177,zero air france,zero,66.67
1786,hotel india victor whiskey three thousand five hundred feet,st victor whiskey three foxtrot india victor echo hundred feet,66.67
1765,left heading two seven zero csa nine six se,laughtering two seven zero she is enamored,66.67
1002,nine zero speed two three zero wizz air five,top of mind zero speed two three zero with your five mile,66.67
103,contact ground one two one nine,on the ground one two one i know,66.67
1173,ryan air uniform echo go ahead,go ahead,66.67
943,again requested fl it s three three zero roger,i again request the flight level its three three zero roger,66.67
104,two ten seven one one zulu,one zero seven one one two zero,66.67
1198,praha lot three five three turbulence flight level three two zero please,kalkalot three five three duty to the balance kalkalot three two zero,66.67
967,rect cerno thank you malta five,channel thank you,66.67
2805,aero flot one four one descend four thousand qhn one zero two three right heading two eight zero cleared ils approach three one,for one four one at a distance of four zulu echo romeo oscar feet getting one zero two three right heading two eight zero cleared i was approached three one,65.22
983,thousand feet qnh one zero one eight cleared for ils approach runway three one sky travel one two zero one,pitc range one zero one equipped for the push arm in papa one side of one two zero,65.0
1241,csa zero two four runway three one cleared for takeoff wind one eight zero degrees four knots,charlie charlie oscar two four runway three one cleared for tango alfa kilo echo oscar foxtrot foxtrot wind one eight zero degrees four knots professional,64.71
1662,csa nine two three descend flight level nine zero contact ruzyne radar one one nine decimal zero,cessna to treat us on flight one nine zero contact losing radar one one i know that one,64.71
1850,wizz air four quebec sierra runway three one cleared for takeoff wind zero eight zero six knots,with a fork an extra on with three one three four takeoff in zero eight zero six months,64.71
2428,csa nine two zero runway one three cleared for takeoff wind one eight zero degrees three knots,csa nano two zero runway one three call for tango alfa kilo echo oscar foxtrot foxtrot wind one eight zero degrees three knots its capture,64.71
2513,sierra echo lima victor oscar contact praha radar one one eight decimal three seven five good bye,i call them up victor oscar contact for harry darwin one eight eight seven three seven five,64.71
2165,hello ausrtian seven one two zulu ruzyne tower roger line up runway one three,hello three seven one two zulu rogero in the primary country,64.29
2035,air france two four eight two establish loc negative air france two four eight,france two four eight two established look,64.29
2156,csa three sierra lima reduce speed to two three zero knots previous traffic descending,csa three zero alimare dsp two two three zero on otc previous traffic is seven,64.29
27,start and pushback approved cleared to antalya one bravo and squawk one four zero,im going to pushback approved this is antonya vojice vanbravo and slc one four zero,64.29
